"ID","Last Name","First Name","Team ID","Team Name","Status","Status Details","Position","Eligible Positions","Image"
"423.p.100002","","Buffalo","423.l.807652.t.5","Elways Wild Horses","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/buf.gif"
"423.p.100018","","New Orleans","423.l.807652.t.5","Elways Wild Horses","Available","","BN","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/nor.gif"
"423.p.31005","Chubb","Nick","423.l.807652.t.5","Elways Wild Horses","Injured","IR - Knee - ACL + MCL","IR","RB,W/R/T,Q/W/R/T,IR","https://s.yimg.com/iu/api/res/1.2/Avct83eKgKkMN2rhNqCaTg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/31005.png"
"423.p.32675","Tagovailoa","Tua","423.l.807652.t.6","Bed Bath & Bijan","Available","","QB","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/S0TI9tF0kmgmb5qpOEbV8w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092022/32675.png"
"423.p.28534","Diggs","Stefon","423.l.807652.t.6","Bed Bath & Bijan","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/80tJkiyYc0vrrvUjfh2auw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/28534.1.png"
"423.p.26699","Allen","Keenan","423.l.807652.t.6","Bed Bath & Bijan","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/h0k_jfHMfhVjC2Fut8YgTw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282023/26699.1.png"
"423.p.32695","Aiyuk","Brandon","423.l.807652.t.6","Bed Bath & Bijan","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/o4KGP6l_rQt9ItNDq9QB5g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/32695.png"
"423.p.31883","Brown","A.J.","423.l.807652.t.6","Bed Bath & Bijan","Available","","WR","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/oKH5BomT_3KPruh3XO6L.A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/31883.png"
"423.p.31960","Pollard","Tony","423.l.807652.t.6","Bed Bath & Bijan","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/Va7ndYHFZKF8UzZ.mFwivg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282023/31960.png"
"423.p.33423","Williams","Javonte","423.l.807652.t.6","Bed Bath & Bijan","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/cUsIjw4OjCRRosOhv9hvyA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08292023/33423.png"
"423.p.31905","Montgomery","David","423.l.807652.t.6","Bed Bath & Bijan","Available","","RB","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/wRdrI7HtYiZfB8U243TfhQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112023/31905.png"
"423.p.40048","Kincaid","Dalton","423.l.807652.t.6","Bed Bath & Bijan","Available","","TE","TE,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/8xuzLxl0kKIRSu_7SOnW1Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08012023/40048.png"
"423.p.30182","Kupp","Cooper","423.l.807652.t.6","Bed Bath & Bijan","Available","","W/R/T","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/c3BFIzPM2ucnxLmLtUmT6w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/30182.png"
"423.p.32705","Swift","D'Andre","423.l.807652.t.6","Bed Bath & Bijan","Available","","W/R/T","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/MKPJLDRXqjHsT2XLdZ0aJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042023/32705.png"
"423.p.40055","Robinson","Bijan","423.l.807652.t.6","Bed Bath & Bijan","Available","","W/R/T","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/nnUXVVv5Vu33bY6nbut7qw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07272023/40055.png"
"423.p.31002","Jackson","Lamar","423.l.807652.t.6","Bed Bath & Bijan","Available","","Q/W/R/T","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/Ke6kf8immsC3Gu3yZXP8Vg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/31002.png"
"423.p.40168","Nacua","Puka","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/OhhzcGfxkOl1_P4l3LjQBw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/07262023/40168.png"
"423.p.33398","Smith","DeVonta","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/nAf2s_2VOuGx0Xts01zmDA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08222023/33398.png"
"423.p.29369","Prescott","Dak","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","QB,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/A.hq1nJ1alC0oWMJnBGbpA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08282023/29369.png"
"423.p.31857","Brown","Marquise","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/dLg3QrvdF.pQgzWSnNbogQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/31857.png"
"423.p.33989","Watson","Christian","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/_TafcLU9PdoLYwc4IPvfAA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08302023/33989.png"
"423.p.33392","Pitts","Kyle","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","TE,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/BC1BsplljGiibbXxWdqu5Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08212023/33392.png"
"423.p.33394","Waddle","Jaylen","423.l.807652.t.6","Bed Bath & Bijan","Available","","BN","WR,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/u9ju2yuuzFP5zpi5qTSNFA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08252023/33394.png"
"423.p.40819","Aubrey","Brandon","423.l.807652.t.6","Bed Bath & Bijan","Available","","K","K","https://s.yimg.com/iu/api/res/1.2/oDo3u86LokUR7Cfzd9JNLg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09182023/40819.png"
"423.p.100005","","Cleveland","423.l.807652.t.6","Bed Bath & Bijan","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/cle.gif"
"423.p.100020","","New York","423.l.807652.t.6","Bed Bath & Bijan","Available","","DEF","DEF","https://s.yimg.com/lq/i/us/sp/v/nfl/teams/1/50x50w/nyj.gif"
"423.p.33605","Herbert","Khalil","423.l.807652.t.6","Bed Bath & Bijan","Available","","IR","RB,W/R/T,Q/W/R/T","https://s.yimg.com/iu/api/res/1.2/KVoQM6bAaiT_5hOHRe8hKQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08232023/33605.png"
